company_name,framework,indicator_name,indicator_value,sasb_materiality,region,sector,environment,social,governance,timestamp,data_source
Top Company 2 - TCFD,TCFD,Rising mean temperatures,0.36240034,Yes,New Zealand,"Agriculture,Construction,Mining",Yes,No,No,"2001/01/01, 00:00:00",Synthetic data for Top Company 2 - TCFD
Top Company 3 - TCFD,TCFD,Increased pricing of GHG emissions,0.193683534,No,Australia,Retail,Yes,No,No,"2012/12/12, 00:00:00",Synthetic data for Top Company 3 - TCFD
Top Company 3 - TCFD,TCFD,Enhanced emissions-reporting obligations,0.140999056,Yes,Australia,Retail,Yes,No,No,"2012/12/12, 00:00:00",Synthetic data for Top Company 3 - TCFD
Top Company 3 - TCFD,TCFD,Costs to transition to lower emissions technology,0.108079594,No,Australia,Retail,Yes,No,Yes,"2012/12/12, 00:00:00",Synthetic data for Top Company 3 - TCFD
Top Company 3 - TCFD,TCFD,Uncertainty in market signals,0.332105197,Yes,Australia,Retail,No,Yes,No,"2012/12/12, 00:00:00",Synthetic data for Top Company 3 - TCFD
Top Company 3 - TCFD,TCFD,Increased stakeholder concern or negative stakeholder feedback,0.102110332,Yes,Australia,Retail,No,Yes,Yes,"2012/12/12, 00:00:00",Synthetic data for Top Company 3 - TCFD
Top Company 3 - TCFD,TCFD,Increased severity of extreme weather events such as cyclones and floods,0.368333786,Yes,Australia,Retail,Yes,No,No,"2012/12/12, 00:00:00",Synthetic data for Top Company 3 - TCFD
Top Company 3 - TCFD,TCFD,Rising mean temperatures,0.266088239,Yes,Australia,Retail,Yes,No,No,"2012/12/12, 00:00:00",Synthetic data for Top Company 3 - TCFD
Top Company 4 - TNFD IFRS,TNFD,Proportion of annual revenue exposed to physical risks,0.169669568,No,Japan,"Retail,Agriculture,Energy",No,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,TNFD,Total annual revenue exposed to physical risks,0.165474586,No,Japan,"Retail,Agriculture,Energy",No,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,TNFD,Proportion of annual revenue exposed to transition risks,0.382439274,No,Japan,"Retail,Agriculture,Energy",No,Yes,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,TNFD,Total annual revenue exposed to transition risks,0.291709803,Yes,Japan,"Retail,Agriculture,Energy",No,Yes,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,TNFD,Proportion of assets exposed to nature-related physical risks,0.16959723,Yes,Japan,"Retail,Agriculture,Energy",Yes,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,TNFD,Value of assets exposed to nature-related physical risks,0.29439921,Yes,Japan,"Retail,Agriculture,Energy",Yes,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,TNFD,Proportion of assets exposed to nature-related transition risks,0.170721254,Yes,Japan,"Retail,Agriculture,Energy",Yes,Yes,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,TNFD,Value of assets exposed to nature-related transition risks,0.376016618,Yes,Japan,"Retail,Agriculture,Energy",Yes,Yes,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,IFRS,Amount of assets vulnerable to transition risks,0.343619886,No,Japan,"Retail,Agriculture,Energy",No,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,IFRS,Percentage of assets vulnerable to transition risks,0.45642003,No,Japan,"Retail,Agriculture,Energy",No,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,IFRS,Amount of business activities vulnerable to transition risks,0.089880208,No,Japan,"Retail,Agriculture,Energy",No,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,IFRS,Percentage of business activities vulnerable to transition risks,0,No,Japan,"Retail,Agriculture,Energy",No,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,IFRS,Amount of assets vulnerable to physical risks,0.577741884,Yes,Japan,"Retail,Agriculture,Energy",Yes,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,IFRS,Percentage of assets vulnerable to physical risks,0.108035061,Yes,Japan,"Retail,Agriculture,Energy",Yes,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,IFRS,Amount of business activities vulnerable to physical risks,0.251130254,No,Japan,"Retail,Agriculture,Energy",Yes,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 4 - TNFD IFRS,IFRS,Percentage of business activities vulnerable to physical risks,0.257667937,No,Japan,"Retail,Agriculture,Energy",Yes,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Top Company 4 - TNFD IFRS
Top Company 5 - IFRS TNFD TCFD,IFRS,Amount of assets vulnerable to transition risks,0.354766947,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,IFRS,Percentage of assets vulnerable to transition risks,0.292290249,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,IFRS,Amount of business activities vulnerable to transition risks,0.296512794,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,IFRS,Percentage of business activities vulnerable to transition risks,0.365741136,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,IFRS,Amount of assets vulnerable to physical risks,0.287012795,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,IFRS,Percentage of assets vulnerable to physical risks,0.530203298,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,IFRS,Amount of business activities vulnerable to physical risks,0.085812938,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,IFRS,Percentage of business activities vulnerable to physical risks,0.242964999,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TNFD,Proportion of annual revenue exposed to physical risks,0.340589942,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,No,Yes,"2003/03/03, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TNFD,Total annual revenue exposed to physical risks,0.223970237,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,No,Yes,"2003/03/03, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TNFD,Proportion of annual revenue exposed to transition risks,0.178875535,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,Yes,Yes,"2003/03/03, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TNFD,Total annual revenue exposed to transition risks,0,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,Yes,Yes,"2003/03/03, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TNFD,Proportion of assets exposed to nature-related physical risks,0.369515399,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,Yes,"2003/03/03, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TNFD,Value of assets exposed to nature-related physical risks,0.344418958,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,Yes,"2003/03/03, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TNFD,Proportion of assets exposed to nature-related transition risks,0.443008025,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,Yes,Yes,"2003/03/03, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TNFD,Value of assets exposed to nature-related transition risks,0.07505952,No,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,Yes,Yes,"2003/03/03, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TCFD,Increased pricing of GHG emissions,0.217054078,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,No,"2005/05/05, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TCFD,Enhanced emissions-reporting obligations,0.282389788,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,No,"2005/05/05, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TCFD,Costs to transition to lower emissions technology,0.301634167,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,Yes,"2005/05/05, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TCFD,Uncertainty in market signals,0.024598855,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,Yes,No,"2005/05/05, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TCFD,Increased stakeholder concern or negative stakeholder feedback,0.037404073,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",No,Yes,Yes,"2005/05/05, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TCFD,Increased severity of extreme weather events such as cyclones and floods,0.36367004,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,No,"2005/05/05, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Top Company 5 - IFRS TNFD TCFD,TCFD,Rising mean temperatures,0.222463742,Yes,"New Zealand,China","Education,Retail,Hospitality,Energy,Mining",Yes,No,No,"2005/05/05, 00:00:00",Synthetic data for Top Company 5 - IFRS TNFD TCFD
Mid Company 1 - TCFD TNFD,TCFD,Increased pricing of GHG emissions,0.664567199,No,"Japan,Australia","Construction,Energy,Retail",Yes,No,No,"2004/04/04, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TCFD,Enhanced emissions-reporting obligations,0.403293262,Yes,"Japan,Australia","Construction,Energy,Retail",Yes,No,No,"2004/04/04, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TCFD,Costs to transition to lower emissions technology,0.385521849,Yes,"Japan,Australia","Construction,Energy,Retail",Yes,No,Yes,"2004/04/04, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TCFD,Uncertainty in market signals,0.351634457,No,"Japan,Australia","Construction,Energy,Retail",No,Yes,No,"2004/04/04, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TCFD,Increased stakeholder concern or negative stakeholder feedback,0.298558905,Yes,"Japan,Australia","Construction,Energy,Retail",No,Yes,Yes,"2004/04/04, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TCFD,Increased severity of extreme weather events such as cyclones and floods,0.36954552,Yes,"Japan,Australia","Construction,Energy,Retail",Yes,No,No,"2004/04/04, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TCFD,Rising mean temperatures,0.553928394,Yes,"Japan,Australia","Construction,Energy,Retail",Yes,No,No,"2004/04/04, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TNFD,Proportion of annual revenue exposed to physical risks,0.512408331,No,"Japan,Australia","Construction,Energy,Retail",No,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TNFD,Total annual revenue exposed to physical risks,0.652609771,No,"Japan,Australia","Construction,Energy,Retail",No,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TNFD,Proportion of annual revenue exposed to transition risks,0.501448222,Yes,"Japan,Australia","Construction,Energy,Retail",No,Yes,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TNFD,Total annual revenue exposed to transition risks,0.626328718,No,"Japan,Australia","Construction,Energy,Retail",No,Yes,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TNFD,Proportion of assets exposed to nature-related physical risks,0.634127378,No,"Japan,Australia","Construction,Energy,Retail",Yes,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TNFD,Value of assets exposed to nature-related physical risks,0.459005318,Yes,"Japan,Australia","Construction,Energy,Retail",Yes,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TNFD,Proportion of assets exposed to nature-related transition risks,0.545019483,No,"Japan,Australia","Construction,Energy,Retail",Yes,Yes,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 1 - TCFD TNFD,TNFD,Value of assets exposed to nature-related transition risks,0.628045554,No,"Japan,Australia","Construction,Energy,Retail",Yes,Yes,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 1 - TCFD TNFD
Mid Company 2 - APRA_CPG_229 TCFD,APRA_CPG_229,Policy changes,0.404742809,No,New Zealand,"Retail,Health",No,Yes,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,APRA_CPG_229,Technological innovation,0.178628275,No,New Zealand,"Retail,Health",No,No,Yes,"2006/06/06, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,APRA_CPG_229,Social adaptation,0.604389745,Yes,New Zealand,"Retail,Health",No,Yes,No,"2006/06/06, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,APRA_CPG_229,Changing climate conditions,0.39431456,Yes,New Zealand,"Retail,Health",Yes,No,No,"2006/06/06, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,APRA_CPG_229,Extreme weather events,0.491923363,Yes,New Zealand,"Retail,Health",Yes,No,No,"2006/06/06, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,TCFD,Increased pricing of GHG emissions,0.436311854,No,New Zealand,"Retail,Health",Yes,No,No,"2010/10/10, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,TCFD,Enhanced emissions-reporting obligations,0.473162059,No,New Zealand,"Retail,Health",Yes,No,No,"2010/10/10, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,TCFD,Costs to transition to lower emissions technology,0.774873779,No,New Zealand,"Retail,Health",Yes,No,Yes,"2010/10/10, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,TCFD,Uncertainty in market signals,0.612440549,No,New Zealand,"Retail,Health",No,Yes,No,"2010/10/10, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,TCFD,Increased stakeholder concern or negative stakeholder feedback,0.417603613,Yes,New Zealand,"Retail,Health",No,Yes,Yes,"2010/10/10, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,TCFD,Increased severity of extreme weather events such as cyclones and floods,0.663866817,No,New Zealand,"Retail,Health",Yes,No,No,"2010/10/10, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 2 - APRA_CPG_229 TCFD,TCFD,Rising mean temperatures,0.523453099,No,New Zealand,"Retail,Health",Yes,No,No,"2010/10/10, 00:00:00",Synthetic data for Mid Company 2 - APRA_CPG_229 TCFD
Mid Company 3 - IFRS TCFD,IFRS,Amount of assets vulnerable to transition risks,0.19125877,Yes,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",No,No,Yes,"2002/02/02, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,IFRS,Percentage of assets vulnerable to transition risks,0.524169738,No,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",No,No,Yes,"2002/02/02, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,IFRS,Amount of business activities vulnerable to transition risks,0.379187134,Yes,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",No,No,Yes,"2002/02/02, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,IFRS,Percentage of business activities vulnerable to transition risks,0.331491205,No,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",No,No,Yes,"2002/02/02, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,IFRS,Amount of assets vulnerable to physical risks,0.548499438,No,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",Yes,No,Yes,"2002/02/02, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,IFRS,Percentage of assets vulnerable to physical risks,0.512604508,Yes,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",Yes,No,Yes,"2002/02/02, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,IFRS,Amount of business activities vulnerable to physical risks,0.562615862,Yes,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",Yes,No,Yes,"2002/02/02, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,IFRS,Percentage of business activities vulnerable to physical risks,0.37798384,Yes,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",Yes,No,Yes,"2002/02/02, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,TCFD,Increased pricing of GHG emissions,0.471715838,Yes,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",Yes,No,No,"2012/12/12, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,TCFD,Enhanced emissions-reporting obligations,0.269534878,No,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",Yes,No,No,"2012/12/12, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,TCFD,Costs to transition to lower emissions technology,0.659504974,No,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",Yes,No,Yes,"2012/12/12, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,TCFD,Uncertainty in market signals,0.590288738,Yes,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",No,Yes,No,"2012/12/12, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,TCFD,Increased stakeholder concern or negative stakeholder feedback,0.704052031,Yes,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",No,Yes,Yes,"2012/12/12, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,TCFD,Increased severity of extreme weather events such as cyclones and floods,0.497471556,Yes,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",Yes,No,No,"2012/12/12, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 3 - IFRS TCFD,TCFD,Rising mean temperatures,0.576456311,No,"US,China,New Zealand,Australia","Energy,Retail,Mining,Construction",Yes,No,No,"2012/12/12, 00:00:00",Synthetic data for Mid Company 3 - IFRS TCFD
Mid Company 4 - TCFD,TCFD,Increased pricing of GHG emissions,0.46925898,No,Japan,"Construction,Energy,Manufacturing,Health,Hospitality,Legal,Retail",Yes,No,No,"2009/09/09, 00:00:00",Synthetic data for Mid Company 4 - TCFD
Mid Company 4 - TCFD,TCFD,Enhanced emissions-reporting obligations,0.548495275,Yes,Japan,"Construction,Energy,Manufacturing,Health,Hospitality,Legal,Retail",Yes,No,No,"2009/09/09, 00:00:00",Synthetic data for Mid Company 4 - TCFD
Mid Company 4 - TCFD,TCFD,Costs to transition to lower emissions technology,0.282893486,No,Japan,"Construction,Energy,Manufacturing,Health,Hospitality,Legal,Retail",Yes,No,Yes,"2009/09/09, 00:00:00",Synthetic data for Mid Company 4 - TCFD
Mid Company 4 - TCFD,TCFD,Uncertainty in market signals,0.547340446,No,Japan,"Construction,Energy,Manufacturing,Health,Hospitality,Legal,Retail",No,Yes,No,"2009/09/09, 00:00:00",Synthetic data for Mid Company 4 - TCFD
Mid Company 4 - TCFD,TCFD,Increased stakeholder concern or negative stakeholder feedback,0.47245076,No,Japan,"Construction,Energy,Manufacturing,Health,Hospitality,Legal,Retail",No,Yes,Yes,"2009/09/09, 00:00:00",Synthetic data for Mid Company 4 - TCFD
